,BRANCH_ELASTICITY,Fruit_Ei,Fruit_area,Fruit_nb,INSERTION_ANGLE,INTERNODE_FLENGTH,Internode_Ei,Internode_area,Internode_nb,LONGGU_PEAK_POSITION,Leaf_Ei,Leaf_area,Leaf_nb,ORCHARD,PHYLLOTAXY,SEED,clear_sky,isolated
3028,0.0928885287263,0.153877148732,0.0854484683,18.0,19.9026535593,4.51752699039,0.160679881546,0.2943079607,658.0,0.416980938072,0.448021944939,1.2766074546,514.0,0.0,192.810226877,1.0,0.0,1.0
3029,0.0389181220082,0.156639670042,0.0569655958,12.0,58.7398748633,2.48070408088,0.200383657632,0.1704226895,664.0,0.824287437921,0.176101492219,1.3039753488,506.0,0.0,1.17632441186,1.0,0.0,1.0
3030,0.0688574632871,0.162980487374,0.0569656564,12.0,26.7495547711,4.48021232333,0.186402554641,0.3077876058,664.0,0.829583433175,0.497516915848,1.3039754915,506.0,0.0,157.598003184,1.0,0.0,1.0
3031,0.0536834542607,0.00271105403647,0.0854483513,18.0,60.3677690898,0.556287050742,0.00731287896106,0.0362408929,658.0,0.423502465786,0.0861541767826,1.2766075256,514.0,0.0,93.993873369,1.0,0.0,1.0
3032,0.0752429529518,0.134721982892,0.0949426432,20.0,58.1024680129,2.39568882488,0.166545608947,0.1584213757,664.0,0.405840361331,0.159616032434,1.2994695177,520.0,0.0,6.04985218846,1.0,0.0,1.0
3033,0.0254467917861,0.159644991965,0.0712070219,15.0,69.5688859148,2.89934482279,0.193307033717,0.1214270748,432.0,0.251445243849,0.389027711564,0.7838203862,321.0,0.0,52.7046707121,1.0,0.0,1.0
3034,0.0234744458522,0.138236961375,0.0569656421,12.0,74.2653248458,3.99050082713,0.186436148219,0.4278318743,995.0,0.598568439425,0.467023769055,2.1722352636,802.0,0.0,119.088165952,1.0,0.0,1.0
3035,0.0846541991175,0.00370568684525,0.0854483478,18.0,72.2815341891,0.601351489505,0.00647257141649,0.0449578357,767.0,0.504939552716,0.0699780925564,1.4479900029,592.0,0.0,62.7542021099,1.0,0.0,1.0
3036,0.0838901608374,0.0117644762807,0.0522184402,11.0,14.7896972234,0.785453487569,0.0195059051037,0.0638191473,797.0,0.573551103826,0.0942780544497,1.5905028315,622.0,0.0,322.125042432,1.0,0.0,1.0
3037,0.0982696756769,0.125395295987,0.0569656227,12.0,63.3089312238,3.53963605103,0.144936506054,0.2696116582,732.0,0.663256891442,0.422685672861,1.4927128904,571.0,0.0,231.226705284,1.0,0.0,1.0
3038,0.0880879447953,0.00159267909529,0.0569655649,12.0,68.1857946931,0.512645153108,0.00468397761198,0.0390476792,732.0,0.662864437119,0.0664075184201,1.4927130839,571.0,0.0,95.4752176141,1.0,0.0,1.0
3039,0.0309671908305,0.143748271768,0.0569656542,12.0,49.1189713973,3.75141214488,0.174128989681,0.3923216844,984.0,0.622971828285,0.441028892223,2.1154971373,791.0,0.0,199.755850483,1.0,0.0,1.0
3040,0.0625721403525,0.210060742556,0.0712070818,15.0,72.3714337615,4.4730589511,0.212464733565,0.2254052966,481.0,0.150671546319,0.537211650402,0.9775643964,369.0,0.0,114.551252691,1.0,0.0,1.0
3041,0.0768108009002,0.169964636815,0.075954187,16.0,35.4757637619,4.20399462743,0.181813241865,0.2205985055,539.0,0.353789990843,0.485288927349,1.0111065509,415.0,0.0,135.918665434,1.0,0.0,1.0
3042,0.0844385899524,0.120419789986,0.0379770466,8.0,8.34264372713,1.20350447107,0.0994054090262,0.0655101744,513.0,0.898409765593,0.134607676179,1.0558294649,394.0,0.0,12.3391760695,1.0,0.0,1.0
3043,0.0408307510258,0.00063345165974,0.0901955062,19.0,2.68071327491,0.166728368286,0.000203569691985,0.0111679283,676.0,0.413771456956,0.0362433663622,1.3256692817,532.0,0.0,147.450068462,1.0,0.0,1.0
3044,0.0987265791583,0.0811215897945,0.0474713273,10.0,44.3175425299,2.56344320343,0.0887257483867,0.2009062007,738.0,0.686804933335,0.31433236844,1.5372689712,577.0,0.0,118.43068275,1.0,0.0,1.0
3045,0.0542683827629,0.000292834432042,0.0712069748,15.0,88.7073339087,0.189723267727,0.00341589843644,0.009478933,480.0,0.0785732373647,0.055609901091,0.9690535615,368.0,0.0,261.191034804,1.0,0.0,1.0
3046,0.0856472288711,0.132923894516,0.0284828134,6.0,20.5592378197,2.97085304131,0.102228030076,0.241385808,729.0,0.720050762626,0.37584051627,1.5859972413,571.0,0.0,210.213068474,1.0,0.0,1.0
3047,0.0522746543655,0.210305911245,0.0712070576,15.0,80.8339868983,4.68774531794,0.22296140332,0.2479918652,496.0,0.00934892393106,0.548822029857,1.035804441,384.0,0.0,250.543540579,1.0,0.0,1.0
3048,0.0469157970418,0.168903645663,0.0569656354,12.0,65.0333880547,3.35847888216,0.2243165676,0.2307252427,664.0,0.811091765436,0.245470023924,1.3039753398,506.0,0.0,2.18165557277,1.0,0.0,1.0
3049,0.0630075814855,0.240215775514,0.0712070805,15.0,74.2950538291,4.29231921669,0.23837895412,0.2144577744,480.0,0.0809093781392,0.390273301383,0.9690535077,368.0,0.0,345.635572128,1.0,0.0,1.0
3050,0.0540834643667,0.0813902108246,0.0284827873,6.0,78.1673869105,1.3369994682,0.106342939527,0.1086330861,729.0,0.701904837471,0.146122531479,1.5859970648,571.0,0.0,340.067488158,1.0,0.0,1.0
3051,0.0727429762715,0.095332654768,0.0712069953,15.0,16.8289623151,2.02724423667,0.0838307519693,0.1012874818,480.0,0.0855697265446,0.322393674069,0.9690535647,368.0,0.0,142.499144567,1.0,0.0,1.0
3052,0.0205882581968,0.0535172518508,0.0712069598,15.0,19.7963240684,1.32007867341,0.0438430005338,0.0659552177,480.0,0.108742728004,0.226720648779,0.9690534789,368.0,0.0,122.929134825,1.0,0.0,1.0
3053,0.0959694794761,6.88901564224e-06,0.0712069768,15.0,18.8322087269,0.0704749181497,0.000122420625883,0.0032666064,455.0,0.295564388578,0.0395932486746,0.8841132409,344.0,0.0,154.851076438,1.0,0.0,1.0
3054,0.0384923373645,0.00113303148437,0.07120696,15.0,41.3331956887,0.34682871194,0.00382347866823,0.0179872028,489.0,0.0289720823622,0.0782748209163,1.0109396758,377.0,0.0,38.8505649254,1.0,0.0,1.0
3055,0.0992075761217,0.132275327831,0.0569656486,12.0,22.6894621706,4.03950672521,0.150989483545,0.2775114223,664.0,0.793644842579,0.459447436942,1.3039754004,506.0,0.0,245.382498265,1.0,0.0,1.0
3056,0.0861533532588,0.100624564654,0.1281726162,27.0,41.4379355961,3.29638812489,0.0854610773342,0.4175980627,1253.0,0.481693819794,0.251445582913,2.5483754748,1005.0,0.0,178.901289732,1.0,0.0,1.0
3057,0.0357647768464,1.01011676243e-05,0.0712069723,15.0,75.6835630731,0.144424752856,0.00106826745825,0.0074990336,490.0,0.0553266133585,0.0484450859947,1.0129422138,378.0,0.0,126.570791105,1.0,0.0,1.0
3058,0.0149858187008,0.13570352252,0.0569656267,12.0,27.0941725289,2.99152928755,0.117462437848,0.32072963,995.0,0.595373843116,0.29650642995,2.1722353917,802.0,0.0,181.870719185,1.0,0.0,1.0
3059,0.0438134915034,0.139753730553,0.0284828131,6.0,62.6322662695,2.93631774004,0.158061125303,0.2385797499,729.0,0.710289346145,0.408269596955,1.5859970369,571.0,0.0,282.218477227,1.0,0.0,1.0
3060,0.0491273974514,0.0947668530936,0.0332299266,7.0,8.57971366868,2.033815876,0.0895830047617,0.1641295483,726.0,0.722958243421,0.275308266644,1.5734814009,568.0,0.0,55.9863687738,1.0,0.0,1.0
3061,0.0953251979929,0.0721713193953,0.0949426435,20.0,55.9830576181,1.81501588548,0.0752807714511,0.119022663,663.0,0.402808710409,0.219153823574,1.2887894328,519.0,0.0,56.0651110421,1.0,0.0,1.0
3062,0.0479054105897,0.12141242428,0.0617127544,13.0,42.1354850125,3.09649651953,0.147432008273,0.2330140484,731.0,0.652518289197,0.41688615473,1.4755245679,570.0,0.0,124.867449286,1.0,0.0,1.0
